"","SightingDate","City","State","Shape","Duration","lon","lat","MilitaryDist","AirportDist","MeterologicalDist","SwampDist","HospitalDist","GolfDist","StorDist","MallDist","LibDist","Hour","Season","Month","Date","Year","Day","Date.Date","MilSw.diff","MilMet.diff","MetSw.diff","is.Round","Sw.Nearest","Met.Nearest","Mil.Nearest","mil.to.swamp.pref.rating","mil.to.swamp.pref.units","mil.to.met.pref.rating","mil.to.met.pref.units","MilMet.diff.mean.by.Roundness"
"3846","8/16/13 23:15","Winkler (Canada)","MB","Fireball","3 minutes",-97.941673090223,49.1813405,50.4145618549356,57.5561115535714,84.8272799196315,110.846589544024,86.4535235032471,151.737404963372,580.885736810615,267.865078196751,154.595405190459,23,"Summer",8,0013-08-16,13,16,2013-08-16,-60.432027689088,-34.4127180646959,-26.0193096243921,1,FALSE,FALSE,TRUE,2.19870183267638,1.19870183267638,1.68259480591572,0.682594805915721,4.21601663434953
"3848","8/16/13 23:00","Westminster","MD","Fireball","4 minutes",-76.9959277,39.5752639,36.9365183527231,32.3284401971623,41.3660747043298,41.6121787501697,0.984627338836706,3.14630653374786,35.9586292134272,0.873997808749075,0.16320404254292,23,"Summer",8,0013-08-16,13,16,2013-08-16,-4.67566039744662,-4.4295563516067,-0.246104045839921,1,FALSE,FALSE,TRUE,1.12658638675136,0.126586386751363,1.119923494394,0.119923494394001,4.21601663434953
"3849","8/16/13 23:00","Bakersfield","CA","Triangle","15 seconds",-119.0194639,35.3738712,91.7967364522501,1.02167680714335,75.0499654757287,59.5218093267578,0.6989440999751,5.36629867030139,0.286408370005298,1.78462709633661,0.110479411009681,23,"Summer",8,0013-08-16,13,16,2013-08-16,32.2749271254923,16.7467709765214,15.5281561489709,0,TRUE,FALSE,FALSE,0.648408773853516,0.351591226146484,0.817566815294871,0.182433184705129,2.65613366421381
"3850","8/16/13 23:00","Long Branch","NJ","Formation","10 minutes",-73.9923596,40.3042778,3.2507903106108,40.7976919137089,18.1738028650885,13.0386028581219,1.11602716996459,6.67695251214453,30.3968592214798,5.70444431840512,9.41109372734226,23,"Summer",8,0013-08-16,13,16,2013-08-16,-9.78781254751107,-14.9230125544777,5.13520000696659,0,FALSE,FALSE,TRUE,4.01090246133778,3.01090246133778,5.59057986784566,4.59057986784566,2.65613366421381
"3853","8/16/13 22:30","Cottage Grove","MN","Fireball","15 minutes",-92.9438218,44.8277446,20.3877228826032,15.0173088558877,16.4439064476668,25.9987938135873,10.6660520440039,0.783893269180038,12.4513679860747,29.0578783619244,11.1219169616334,22,"Summer",8,0013-08-16,13,16,2013-08-16,-5.61107093098408,3.94381643493641,-9.55488736592049,1,FALSE,TRUE,FALSE,1.27521812824776,0.275218128247761,0.806559248541599,0.193440751458401,4.21601663434953
"3854","8/16/13 22:20","Manson","WA","Circle","15 seconds",-94.5341421,42.5291439,63.2026659217112,28.151254757741,57.8008392422584,34.7180422942486,0.0954139732687886,26.3465323471311,120.527913301057,85.8257357564308,0.320417486339502,22,"Summer",8,0013-08-16,13,16,2013-08-16,28.4846236274626,5.40182667945286,23.0827969480097,1,TRUE,FALSE,FALSE,0.549312940964447,0.450687059035553,0.914531664120876,0.0854683358791237,4.21601663434953
"3856","8/16/13 22:15","Monroe","MI","Light","15 minutes",-88.4747009,33.8884929,25.2713910924158,27.3541655721173,91.5564166459438,3.37505531845705,9.4987752154319,12.7867127687098,178.175988616988,11.8160442264467,9.72491394101868,22,"Summer",8,0013-08-16,13,16,2013-08-16,21.8963357739587,-66.285025553528,88.1813613274868,0,TRUE,FALSE,FALSE,0.133552415302929,0.866447584697071,3.62292745623413,2.62292745623413,2.65613366421381
"3857","8/16/13 22:06","Orlando","FL","Fireball","3 minutes",-81.3790462,28.5421175,18.0851973113893,1.81669460546414,4.24762701889084,1.9409088446679,1.16656293918504,16.8746407858108,1.93018270876248,3.23089908391365,0.310920577369837,22,"Summer",8,0013-08-16,13,16,2013-08-16,16.1442884667214,13.8375702924984,2.30671817422293,1,TRUE,FALSE,FALSE,0.107320302413599,0.892679697586401,0.234867607234557,0.765132392765443,4.21601663434953
"3858","8/16/13 22:00","Parker","CO","Light","02:00",-104.7613634,39.5186002,18.0138064177721,9.46978784754564,30.7865818126311,96.6148925802801,13.4645543654969,14.828511274169,13.1810689732237,2.28663956266668,26.838946672484,22,"Summer",8,0013-08-16,13,16,2013-08-16,-78.601086162508,-12.772775394859,-65.8283107676489,0,FALSE,FALSE,TRUE,5.3633801951464,4.3633801951464,1.70905477158107,0.709054771581071,2.65613366421381
"3859","8/16/13 22:00","Comfort","TX","Light","all night",-98.9050337,29.967715,37.1642581587579,17.4091446421251,30.6811817359075,109.514801213978,24.4193049214576,61.3942838720078,49.9454676771563,51.4393713902948,25.4574248689497,22,"Summer",8,0013-08-16,13,16,2013-08-16,-72.3505430552204,6.48307642285038,-78.8336194780708,0,FALSE,TRUE,FALSE,2.94677753948846,1.94677753948846,0.825556146038055,0.174443853961945,2.65613366421381
"3860","8/16/13 22:00","Topsail Island","NC","Fireball","5 minutes.",-77.530632715819,34.44329925,6.57593113346889,30.6335966648466,39.0606569916914,17.5004390337335,35.207943507608,93.6537415574299,170.767136569929,35.1522745701027,85.1557566012281,22,"Summer",8,0013-08-16,13,16,2013-08-16,-10.9245079002647,-32.4847258582225,21.5602179579578,1,FALSE,FALSE,TRUE,2.66128684722126,1.66128684722126,5.93994313487988,4.93994313487988,4.21601663434953
"3861","8/16/13 22:00","Taylorsville","NC","Light","30 minutes",-81.1764719,35.9217987,81.1087699234625,26.5800478028391,26.3713128069104,111.532252607095,24.5499789480759,24.5252481980331,72.2613554175906,22.1237934734389,56.3192432009379,22,"Summer",8,0013-08-16,13,16,2013-08-16,-30.4234826836328,54.7374571165521,-85.1609398001849,0,FALSE,TRUE,FALSE,1.37509485980791,0.375094859807905,0.325135159019122,0.674864840980878,2.65613366421381
"3864","8/16/13 21:45","Gahanna","OH","Light","10 minutes",-82.8790706,40.019468,3.73878983052128,2.62776753016782,25.4184838024688,11.7804173293261,5.62235274473619,1.0240488175188,4.5868735613813,1.20746975745575,5.05698063494914,21,"Summer",8,0013-08-16,13,16,2013-08-16,-8.04162749880479,-21.6796939719475,13.6380664731428,0,FALSE,FALSE,TRUE,3.15086374557823,2.15086374557823,6.79858589401503,5.79858589401503,2.65613366421381
"3867","8/16/13 21:30","Reynoldsburg","OH","Sphere","45-60 seconds",-82.8121191,39.9547861,6.61633123421641,8.32233313637821,25.3750752745748,18.9478764340761,3.6112484750579,2.47186919322831,3.1995695113767,0.244399298977436,2.15558254434101,21,"Summer",8,0013-08-16,13,16,2013-08-16,-12.3315451998596,-18.7587440403584,6.42719884049873,1,FALSE,FALSE,TRUE,2.86380408769243,1.86380408769243,3.83521839767444,2.83521839767444,4.21601663434953
"3868","8/16/13 21:30","Fredericksburg","VA","Circle","7-8 minutes",-77.4605399,38.3031837,12.9138962902719,0.619135977030559,27.5360964186217,11.7166253816747,0.37282592644155,4.15648312845621,62.9763061189196,1.13877117322039,0.11779206491361,21,"Summer",8,0013-08-16,13,16,2013-08-16,1.19727090859717,-14.6222001283498,15.819471036947,1,TRUE,FALSE,FALSE,0.90728817378694,0.0927118262130601,2.13228415341734,1.13228415341734,4.21601663434953
"3869","8/16/13 21:15","Fenton","MO","Circle","20 seconds",-90.440181,38.5132874,21.7462494765961,23.8275278827442,46.4028865881487,22.1077514034232,6.71850225385669,5.45577175942046,15.6545336484775,7.52789765438959,23.9520742057925,21,"Summer",8,0013-08-16,13,16,2013-08-16,-0.361501926827117,-24.6566371115527,24.2951351847255,1,FALSE,FALSE,TRUE,1.01662364479062,0.016623644790619,2.13383400379403,1.13383400379403,4.21601663434953
"3870","8/16/13 21:00","Larkspur","CO","Disk","15 minutes",-122.5352539,37.9340915,31.0477092574842,6.4830028809915,13.9900734943313,1.82722544183688,1.45166088686415,2.4401605475178,17.9099289289703,1.07048120519049,0.0243547035145577,21,"Summer",8,0013-08-16,13,16,2013-08-16,29.2204838156474,17.057635763153,12.1628480524944,1,TRUE,FALSE,FALSE,0.0588521821910715,0.941147817808929,0.450599217427253,0.549400782572747,4.21601663434953
"3871","8/16/13 20:00","Lebanon","TN","Cigar","5-6 minutes",-86.2905052,36.208065,86.4061528400788,30.2551068708357,30.2580353706861,61.7842409433024,0.86968396820487,2.90541001579822,33.1749998924978,19.8740586999928,23.7558012236279,20,"Summer",8,0013-08-16,13,16,2013-08-16,24.6219118967764,56.1481174693927,-31.5262055726163,1,FALSE,TRUE,FALSE,0.715044460521847,0.284955539478153,0.350183804927502,0.649816195072498,4.21601663434953
"3872","8/16/13 10:50","Grandview","WA","Light","3 minutes",-119.9017049,46.2509653,33.182272570934,32.3103102661591,42.0402808962794,49.8620897934604,47.7371459169785,43.6603180992979,213.165281924633,11.0137127466418,0.185328584398127,10,"Summer",8,0013-08-16,13,16,2013-08-16,-16.6798172225265,-8.85800832534545,-7.821808897181,0,FALSE,FALSE,TRUE,1.50267253958781,0.502672539587815,1.26695001996652,0.266950019966524,2.65613366421381
"3873","8/16/13 08:00","Santa Clara","CA","Circle","3 minutes",-121.6846349,37.2333253,35.7048053069711,25.9602970213944,20.4643846570193,33.8338413997676,9.52361146436697,7.43880330910694,5.81127130020723,8.00078720073932,10.1973809371402,8,"Summer",8,0013-08-16,13,16,2013-08-16,1.87096390720357,15.2404206499518,-13.3694567427483,1,FALSE,TRUE,FALSE,0.947599100705969,0.0524008992940309,0.573154915173946,0.426845084826054,4.21601663434953
"3874","8/16/13 01:10","Madison","WI","Fireball","10 minutes",-89.3837613,43.074761,6.29440712951015,8.1541801446571,58.4024070538395,0.804376947447605,0.41266079301777,4.6669803958512,0.84690374101011,2.6391284427732,0.331486183624123,1,"Summer",8,0013-08-16,13,16,2013-08-16,5.49003018206255,-52.1079999243293,57.5980301063919,1,TRUE,FALSE,FALSE,0.127792329110145,0.872207670889855,9.27846036206185,8.27846036206185,4.21601663434953
"3875","8/16/13 00:00","West Union","WV","Circle","1 hour",-80.1400681,38.2695629,82.2130984328416,51.0543727432438,44.5292060366341,13.5391832245809,6.44097840457203,105.758129457459,145.659974246302,53.4393066962195,55.0247534591521,0,"Summer",8,0013-08-16,13,16,2013-08-16,68.6739152082608,37.6838923962075,30.9900228120532,1,TRUE,FALSE,FALSE,0.164684016083408,0.835315983916592,0.541631526915498,0.458368473084503,4.21601663434953
"3879","8/15/13 22:30","Toronto (Canada)","ON","Circle","20 minutes",-79.419115,43.732313,77.7860234204234,1.74224972131787,59.0681306165845,98.4073312769831,76.9977267894564,125.403552872865,95.3045618441237,95.8284367147009,192.472624602171,22,"Summer",8,0013-08-15,13,15,2013-08-15,-20.6213078565598,18.7178928038389,-39.3392006603986,1,FALSE,TRUE,FALSE,1.2651029960113,0.265102996011305,0.759366889053178,0.240633110946822,4.21601663434953
"3880","8/15/13 22:30","Foxboro","MA","Disk","1 minute",-71.2494975,42.0584323,43.5404981600118,7.80957415271032,15.4111850649974,1.50826720505034,4.31532812889754,15.2921080621027,21.7531813526096,0.902542371503437,2.90784588437044,22,"Summer",8,0013-08-15,13,15,2013-08-15,42.0322309549614,28.1293130950144,13.902917859947,1,TRUE,FALSE,FALSE,0.0346405592216112,0.965359440778389,0.353950591202726,0.646049408797274,4.21601663434953
"3881","8/15/13 22:00","Coeur d'Alene","ID","Light","1 minute",-116.7804664,47.6776832,36.809147574639,11.1351951905526,58.532996723509,7.21827178900147,2.02291679955063,4.39662301883044,42.1629611708065,0.526731335801926,46.9669876770252,22,"Summer",8,0013-08-15,13,15,2013-08-15,29.5908757856375,-21.72384914887,51.3147249345075,0,TRUE,FALSE,FALSE,0.196099944296856,0.803900055703144,1.59017528468487,0.590175284684871,2.65613366421381
"3882","8/15/13 22:00","Round Rock","TX","Sphere","5 seconds",-97.6776045495103,30.5228636,42.4444766860713,17.3411733693823,17.8518419678803,70.0185104547217,3.66740911938753,26.1225527594486,14.2650980563764,12.9814631783524,26.819243324646,22,"Summer",8,0013-08-15,13,15,2013-08-15,-27.5740337686504,24.592634718191,-52.1666684868415,1,FALSE,TRUE,FALSE,1.64964951676973,0.649649516769734,0.42059281587841,0.57940718412159,4.21601663434953
"3883","8/15/13 22:00","Cedar Grove","NC","Circle","15 seconds",-80.1850487,35.7234709,33.4617061068843,45.7390079288004,27.3137428394316,98.456791794328,12.9079518793892,9.99449562603473,62.141118319315,11.7327987677788,26.702688185629,22,"Summer",8,0013-08-15,13,15,2013-08-15,-64.9950856874437,6.14796326745276,-71.1430489548964,1,FALSE,TRUE,FALSE,2.94237213965823,1.94237213965823,0.816268684931523,0.183731315068477,4.21601663434953
